0.5084604852133766,0.7786695417716891,0.6754206240125447,0.725349404868396,0.7399637909365275,0.38849722355301697,0.3442665738784293,0.8217930775241657,0.393867243162645,0.34321679824537954,0.446389077921723,0.6145788344175964,0.49723990269183016,0.41257347732039795,0.4722569048429939,0.7093653935192885,0.38937411785413933,0.5104061517341001,0.4352399782840506,0.4722628031522431,1.0
0.7247810272022642,0.3181915974893019,0.7809722319960093,0.30419039248938795,0.8679412589054107,0.11070053348922645,0.6901118012580042,0.2400623172350353,0.6153846418091135,0.3425044049225242,0.6647135928016805,0.24526483350846767,0.8824921965915087,0.1528440976696909,0.7197631354554137,0.21530041798419788,0.8078601815798038,0.19263086780459343,0.6291913947604988,0.27361202190996353,1.0
0.12841121231942842,0.7843595200431943,0.14466983316612358,0.8972004451278651,0.12278753294942923,0.7020320581818567,0.0,0.6524859197910355,0.339375496169499,0.7730339774669072,0.07175281881876483,0.4940319908685756,0.0118296695672363,0.35117594762890336,0.14089778384342833,0.48217385485411,0.14701601360121197,0.4986917214616052,0.16568052579110748,0.24455495932434435,1.0
0.38978848425976553,0.563746304898054,0.509168192934351,0.6591829937686612,0.5389699382684237,0.23145545010587018,0.31404455009525545,0.6019023110244217,0.293795599930727,0.31796878853820854,0.36128684635328434,0.8252825845499805,0.4763407440235312,0.2535150129218736,0.4859725885034365,0.3248431671996108,0.39374092964646257,0.2431272500715938,0.37606837799008574,0.4393213237870597,1.0
0.4334580167886738,0.3746169728568409,0.4493529268531151,0.7291625065884899,0.3857073466951533,0.4863754351658882,0.4366080060318701,0.5974588862410996,0.5018314687559394,0.3328511641317541,0.29325939171495374,0.537471142599427,0.36356474191553123,0.3472157982697308,0.2976934101618115,0.8151399365709595,0.33770004556768407,0.44625684169197827,0.25443792623205475,0.6192274718122979,1.0
0.3041612586630752,0.5490003465595423,0.39160302633815935,0.48890474241226534,0.47451524577279414,0.3213782149812877,0.20701098591786182,0.7343827127876038,0.25074576634334544,0.23162114208531903,0.2807248426600255,0.5718253505898288,0.1632491960977165,0.30287811632766415,0.3410224920343208,0.5793052045099778,0.13755457145818284,0.36153483241043194,0.33004596224854965,0.3863098607285052,1.0
0.3754844174560025,0.8052107273507569,0.5138473632674854,0.49927264291056117,0.709266677112254,0.26231230968562513,0.179527706602578,0.891458292463992,0.2473848797201953,0.07783289518121539,0.356474869844444,0.8239083372028233,0.36553625187251026,0.51798573526504,0.45199512850900625,0.48523734676449515,0.1906841813034309,0.5278978287718041,0.42800786382500644,0.2931464574662792,1.0
0.6306050605619226,0.6737479832525008,0.585339173940959,0.5739234277291931,0.7982965160968691,0.5520460063624704,0.36517708860403997,0.7964548615871235,0.8692649160997835,0.5622374157661548,0.6028173950466453,0.48926943769460857,0.5847793355243065,0.3623005083299137,0.6324814733970427,0.49042888602821577,0.6994176555511186,0.4839981016204093,0.6180145069485237,0.44933122652860547,1.0
0.5266011039123896,0.5913646223158062,0.5765291686828344,0.5319550201473242,0.5857693976343397,0.8110781393837458,0.5284337716815949,0.6681069385263394,0.46750494335355774,0.4383945897083389,0.5855873468332398,0.5540835636180286,0.5307572351205523,0.43596798048156216,0.5286783426270343,0.7025917386810645,0.6688498734468832,0.4910417705692725,0.6337935104242358,0.29077525676801735,1.0
0.2342055797701007,0.4724155688213558,0.29338622180400775,0.5080347446022784,0.3868605118637545,0.2284142199007542,0.13735225559668718,0.738516626509564,0.22646431007430257,0.13789012889325358,0.21506467789473926,0.4624223261954306,0.37184550506872993,0.24645791125688446,0.2933291778150072,0.4404128669698988,0.3245997097486868,0.5200541752282191,0.24523342509654522,0.5894052924144453,1.0
0.4834037960911405,0.4605371748000524,0.4703031174886716,0.7067851932965868,0.5426519501484921,0.4159616932314786,0.5048813784574845,0.5968174324967979,0.46116084413482195,0.4984627177331601,0.44087871506849985,0.4300672550371089,0.33438493097137245,0.488837433788439,0.4395262709108272,0.7957111374157572,0.40393019034787436,0.5795749146173825,0.49506901082483323,0.4064325786267808,1.0
0.6776291611005744,0.7466084661905448,0.8306286063977237,0.6794157534880582,0.8592467486380095,0.3924419603052237,0.48016889426662934,0.8891410379804268,0.643366969844623,0.5405950175909319,0.6357252563982758,0.667339804545134,0.6671924654856862,0.47521245825603897,0.5579802048879761,0.7953093468509922,0.5567685035212161,0.41569601936036943,0.535174266536973,0.6594320116948413,1.0
0.38267583611133815,0.7308529607561682,0.43514737590940333,0.9090839231773203,0.49079537382693217,0.771199761424342,0.25595257645231917,1.0,0.4419017261361763,0.304603564416143,0.42166950741451426,0.7416924507017619,0.3020505488677734,0.35620739284184844,0.4619700781359968,0.6197152675403739,0.4112081768157557,0.5300617220760779,0.539118949953892,0.44041062591762525,1.0
0.34882433524687906,0.39585913912807436,0.42410323859367893,0.33523265282966663,0.5331589173898161,0.1275979782820302,0.22489287226718568,0.5689510142005476,0.3221932908780484,0.04669583274942746,0.3434359996613652,0.4838828788963762,0.5859622858494293,0.1385642722863817,0.3927680762382115,0.28471828645624553,0.5538572292876857,0.3999234282788353,0.3543721245489653,0.5335978402876781,1.0
